,Pays,Année,Valeur (MW),Type,Class
5980,Lituanie,2017,1974570.0,Imports,Biocarburants
5981,Lituanie,2018,2290494.0,Imports,Biocarburants
5982,Lituanie,2019,2226972.0,Imports,Biocarburants
5983,Lituanie,2020,2787839.0,Imports,Biocarburants
5984,Lituanie,2021,3400528.0,Imports,Biocarburants
5985,Luxembourg,2013,730496.0,Imports,Biocarburants
5986,Luxembourg,2014,883394.0,Imports,Biocarburants
5987,Luxembourg,2015,1318988.0,Imports,Biocarburants
5988,Luxembourg,2016,1418035.0,Imports,Biocarburants
5989,Luxembourg,2017,1652189.0,Imports,Biocarburants
5990,Luxembourg,2018,1668940.0,Imports,Biocarburants
5991,Luxembourg,2019,1632155.0,Imports,Biocarburants
5992,Luxembourg,2020,1821360.0,Imports,Biocarburants
5993,Luxembourg,2021,1822825.0,Imports,Biocarburants
5994,Lettonie,2013,650936.0,Imports,Biocarburants
5995,Lettonie,2014,875525.0,Imports,Biocarburants
5996,Lettonie,2015,1426407.0,Imports,Biocarburants
5997,Lettonie,2016,1661713.0,Imports,Biocarburants
5998,Lettonie,2017,1843435.0,Imports,Biocarburants
5999,Lettonie,2018,2837916.0,Imports,Biocarburants
6000,Lettonie,2019,4435961.0,Imports,Biocarburants
6001,Lettonie,2020,6910037.0,Imports,Biocarburants
6002,Lettonie,2021,6193533.0,Imports,Biocarburants
6003,Malte,2013,38434.0,Imports,Biocarburants
6004,Malte,2014,60656.0,Imports,Biocarburants
6005,Malte,2015,63032.0,Imports,Biocarburants
6006,Malte,2016,106542.0,Imports,Biocarburants
6007,Malte,2017,92395.0,Imports,Biocarburants
6008,Malte,2018,128338.0,Imports,Biocarburants
6009,Malte,2019,151439.0,Imports,Biocarburants
6010,Malte,2020,187037.0,Imports,Biocarburants
6011,Malte,2021,180403.0,Imports,Biocarburants
6012,Pays-Bas,2013,6509722.0,Imports,Biocarburants
6013,Pays-Bas,2014,5721389.0,Imports,Biocarburants
6014,Pays-Bas,2015,5365577.0,Imports,Biocarburants
6015,Pays-Bas,2016,5791429.0,Imports,Biocarburants
6016,Pays-Bas,2017,5489053.0,Imports,Biocarburants
6017,Pays-Bas,2018,6044149.0,Imports,Biocarburants
6018,Pays-Bas,2019,9130157.0,Imports,Biocarburants
6019,Pays-Bas,2020,17163767.0,Imports,Biocarburants
6020,Pays-Bas,2021,20693001.0,Imports,Biocarburants
6021,Pologne,2013,2045927.0,Imports,Biocarburants
6022,Pologne,2014,11181626.0,Imports,Biocarburants
6023,Pologne,2015,10259531.0,Imports,Biocarburants
6024,Pologne,2016,9680691.0,Imports,Biocarburants
6025,Pologne,2017,8839300.0,Imports,Biocarburants
6026,Pologne,2018,10450389.0,Imports,Biocarburants
6027,Pologne,2019,12739219.0,Imports,Biocarburants
6028,Pologne,2020,11846744.0,Imports,Biocarburants
6029,Pologne,2021,10422330.0,Imports,Biocarburants
6030,Portugal,2013,832013.0,Imports,Biocarburants
6031,Portugal,2014,829583.0,Imports,Biocarburants
6032,Portugal,2015,1676321.0,Imports,Biocarburants
6033,Portugal,2016,1487308.0,Imports,Biocarburants
6034,Portugal,2017,777216.0,Imports,Biocarburants
6035,Portugal,2018,1033208.0000000001,Imports,Biocarburants
6036,Portugal,2019,818501.0,Imports,Biocarburants
6037,Portugal,2020,1075001.0,Imports,Biocarburants
6038,Portugal,2021,2300371.0,Imports,Biocarburants
6039,Roumanie,2013,2273336.0,Imports,Biocarburants
6040,Roumanie,2014,2458019.0,Imports,Biocarburants
6041,Roumanie,2015,2220059.0,Imports,Biocarburants
6042,Roumanie,2016,2485763.0,Imports,Biocarburants
6043,Roumanie,2017,3195273.0,Imports,Biocarburants
6044,Roumanie,2018,2346079.0,Imports,Biocarburants
6045,Roumanie,2019,2855785.0,Imports,Biocarburants
6046,Roumanie,2020,2818406.0,Imports,Biocarburants
6047,Roumanie,2021,3658156.0,Imports,Biocarburants
6048,Suède,2013,8217617.0,Imports,Biocarburants
6049,Suède,2014,10465069.0,Imports,Biocarburants
6050,Suède,2015,12428485.0,Imports,Biocarburants
6051,Suède,2016,14578409.0,Imports,Biocarburants
6052,Suède,2017,19248489.0,Imports,Biocarburants
6053,Suède,2018,22128380.0,Imports,Biocarburants
6054,Suède,2019,20406415.0,Imports,Biocarburants
6055,Suède,2020,20460863.0,Imports,Biocarburants
6056,Suède,2021,21458091.0,Imports,Biocarburants
6057,Slovénie,2013,681887.0,Imports,Biocarburants
6058,Slovénie,2014,520249.0,Imports,Biocarburants
6059,Slovénie,2015,358198.0,Imports,Biocarburants
6060,Slovénie,2016,225825.0,Imports,Biocarburants
6061,Slovénie,2017,343228.0,Imports,Biocarburants
6062,Slovénie,2018,910037.0,Imports,Biocarburants
6063,Slovénie,2019,1048366.0,Imports,Biocarburants
6064,Slovénie,2020,1119084.0,Imports,Biocarburants
6065,Slovénie,2021,1230045.0,Imports,Biocarburants
6066,Slovaquie,2013,527138.0,Imports,Biocarburants
6067,Slovaquie,2014,804217.0,Imports,Biocarburants
6068,Slovaquie,2015,1168278.0,Imports,Biocarburants
6069,Slovaquie,2016,1189024.0,Imports,Biocarburants
6070,Slovaquie,2017,1386815.0,Imports,Biocarburants
6071,Slovaquie,2018,1316333.0,Imports,Biocarburants
6072,Slovaquie,2019,1320508.0,Imports,Biocarburants
6073,Slovaquie,2020,1243092.0,Imports,Biocarburants
6074,Slovaquie,2021,1202260.0,Imports,Biocarburants
6075,Autriche,2013,,Imports,Hydraulique
6076,Autriche,2014,,Imports,Hydraulique
6077,Autriche,2015,,Imports,Hydraulique
6078,Autriche,2016,,Imports,Hydraulique
6079,Autriche,2017,,Imports,Hydraulique
6080,Autriche,2018,,Imports,Hydraulique
6081,Autriche,2019,,Imports,Hydraulique
6082,Autriche,2020,,Imports,Hydraulique
6083,Autriche,2021,,Imports,Hydraulique
6084,Belgique,2013,,Imports,Hydraulique
6085,Belgique,2014,,Imports,Hydraulique
6086,Belgique,2015,,Imports,Hydraulique
6087,Belgique,2016,,Imports,Hydraulique
6088,Belgique,2017,,Imports,Hydraulique
6089,Belgique,2018,,Imports,Hydraulique
6090,Belgique,2019,,Imports,Hydraulique
6091,Belgique,2020,,Imports,Hydraulique
6092,Belgique,2021,,Imports,Hydraulique
6093,Bulgarie,2013,,Imports,Hydraulique
6094,Bulgarie,2014,,Imports,Hydraulique
6095,Bulgarie,2015,,Imports,Hydraulique
6096,Bulgarie,2016,,Imports,Hydraulique
6097,Bulgarie,2017,,Imports,Hydraulique
6098,Bulgarie,2018,,Imports,Hydraulique
6099,Bulgarie,2019,,Imports,Hydraulique
6100,Bulgarie,2020,,Imports,Hydraulique
6101,Bulgarie,2021,,Imports,Hydraulique
6102,Chypre,2013,,Imports,Hydraulique
6103,Chypre,2014,,Imports,Hydraulique
6104,Chypre,2015,,Imports,Hydraulique
6105,Chypre,2016,,Imports,Hydraulique
6106,Chypre,2017,,Imports,Hydraulique
6107,Chypre,2018,,Imports,Hydraulique
6108,Chypre,2019,,Imports,Hydraulique
6109,Chypre,2020,,Imports,Hydraulique
6110,Chypre,2021,,Imports,Hydraulique
6111,République tchèque,2013,,Imports,Hydraulique
6112,République tchèque,2014,,Imports,Hydraulique
6113,République tchèque,2015,,Imports,Hydraulique
6114,République tchèque,2016,,Imports,Hydraulique
6115,République tchèque,2017,,Imports,Hydraulique
6116,République tchèque,2018,,Imports,Hydraulique
6117,République tchèque,2019,,Imports,Hydraulique
6118,République tchèque,2020,,Imports,Hydraulique
6119,République tchèque,2021,,Imports,Hydraulique
6120,Allemagne,2013,,Imports,Hydraulique
6121,Allemagne,2014,,Imports,Hydraulique
6122,Allemagne,2015,,Imports,Hydraulique
6123,Allemagne,2016,,Imports,Hydraulique
6124,Allemagne,2017,,Imports,Hydraulique
6125,Allemagne,2018,,Imports,Hydraulique
6126,Allemagne,2019,,Imports,Hydraulique
6127,Allemagne,2020,,Imports,Hydraulique
6128,Allemagne,2021,,Imports,Hydraulique
6129,Danemark,2013,,Imports,Hydraulique
6130,Danemark,2014,,Imports,Hydraulique
6131,Danemark,2015,,Imports,Hydraulique
6132,Danemark,2016,,Imports,Hydraulique
6133,Danemark,2017,,Imports,Hydraulique
6134,Danemark,2018,,Imports,Hydraulique
6135,Danemark,2019,,Imports,Hydraulique
6136,Danemark,2020,,Imports,Hydraulique
6137,Danemark,2021,,Imports,Hydraulique
6138,Estonie,2013,,Imports,Hydraulique
6139,Estonie,2014,,Imports,Hydraulique
6140,Estonie,2015,,Imports,Hydraulique
6141,Estonie,2016,,Imports,Hydraulique
6142,Estonie,2017,,Imports,Hydraulique
6143,Estonie,2018,,Imports,Hydraulique
6144,Estonie,2019,,Imports,Hydraulique
6145,Estonie,2020,,Imports,Hydraulique
6146,Estonie,2021,,Imports,Hydraulique
6147,Grèce,2013,,Imports,Hydraulique
6148,Grèce,2014,,Imports,Hydraulique
6149,Grèce,2015,,Imports,Hydraulique
6150,Grèce,2016,,Imports,Hydraulique
6151,Grèce,2017,,Imports,Hydraulique
6152,Grèce,2018,,Imports,Hydraulique
6153,Grèce,2019,,Imports,Hydraulique
6154,Grèce,2020,,Imports,Hydraulique
6155,Grèce,2021,,Imports,Hydraulique
6156,Espagne,2013,,Imports,Hydraulique
6157,Espagne,2014,,Imports,Hydraulique
6158,Espagne,2015,,Imports,Hydraulique
6159,Espagne,2016,,Imports,Hydraulique
6160,Espagne,2017,,Imports,Hydraulique
6161,Espagne,2018,,Imports,Hydraulique
6162,Espagne,2019,,Imports,Hydraulique
6163,Espagne,2020,,Imports,Hydraulique
6164,Espagne,2021,,Imports,Hydraulique
6165,Finlande,2013,,Imports,Hydraulique
6166,Finlande,2014,,Imports,Hydraulique
6167,Finlande,2015,,Imports,Hydraulique
6168,Finlande,2016,,Imports,Hydraulique
6169,Finlande,2017,,Imports,Hydraulique
6170,Finlande,2018,,Imports,Hydraulique
6171,Finlande,2019,,Imports,Hydraulique
6172,Finlande,2020,,Imports,Hydraulique
6173,Finlande,2021,,Imports,Hydraulique
6174,France,2013,,Imports,Hydraulique
6175,France,2014,,Imports,Hydraulique
6176,France,2015,,Imports,Hydraulique
6177,France,2016,,Imports,Hydraulique
6178,France,2017,,Imports,Hydraulique
6179,France,2018,,Imports,Hydraulique
6180,France,2019,,Imports,Hydraulique
6181,France,2020,,Imports,Hydraulique
6182,France,2021,,Imports,Hydraulique
6183,Croatie,2013,,Imports,Hydraulique
6184,Croatie,2014,,Imports,Hydraulique
6185,Croatie,2015,,Imports,Hydraulique
6186,Croatie,2016,,Imports,Hydraulique
6187,Croatie,2017,,Imports,Hydraulique
6188,Croatie,2018,,Imports,Hydraulique
6189,Croatie,2019,,Imports,Hydraulique
6190,Croatie,2020,,Imports,Hydraulique
6191,Croatie,2021,,Imports,Hydraulique
6192,Hongrie,2013,,Imports,Hydraulique
6193,Hongrie,2014,,Imports,Hydraulique
6194,Hongrie,2015,,Imports,Hydraulique
6195,Hongrie,2016,,Imports,Hydraulique
6196,Hongrie,2017,,Imports,Hydraulique
6197,Hongrie,2018,,Imports,Hydraulique
6198,Hongrie,2019,,Imports,Hydraulique
6199,Hongrie,2020,,Imports,Hydraulique
6200,Hongrie,2021,,Imports,Hydraulique
6201,Irlande,2013,,Imports,Hydraulique
6202,Irlande,2014,,Imports,Hydraulique
6203,Irlande,2015,,Imports,Hydraulique
6204,Irlande,2016,,Imports,Hydraulique
6205,Irlande,2017,,Imports,Hydraulique
6206,Irlande,2018,,Imports,Hydraulique
6207,Irlande,2019,,Imports,Hydraulique
6208,Irlande,2020,,Imports,Hydraulique
6209,Irlande,2021,,Imports,Hydraulique
6210,Italie,2013,,Imports,Hydraulique
6211,Italie,2014,,Imports,Hydraulique
6212,Italie,2015,,Imports,Hydraulique
6213,Italie,2016,,Imports,Hydraulique
6214,Italie,2017,,Imports,Hydraulique
6215,Italie,2018,,Imports,Hydraulique
6216,Italie,2019,,Imports,Hydraulique
6217,Italie,2020,,Imports,Hydraulique
6218,Italie,2021,,Imports,Hydraulique
6219,Lituanie,2013,,Imports,Hydraulique
6220,Lituanie,2014,,Imports,Hydraulique
6221,Lituanie,2015,,Imports,Hydraulique
6222,Lituanie,2016,,Imports,Hydraulique
6223,Lituanie,2017,,Imports,Hydraulique
6224,Lituanie,2018,,Imports,Hydraulique
6225,Lituanie,2019,,Imports,Hydraulique
6226,Lituanie,2020,,Imports,Hydraulique
6227,Lituanie,2021,,Imports,Hydraulique
6228,Luxembourg,2013,,Imports,Hydraulique
6229,Luxembourg,2014,,Imports,Hydraulique
6230,Luxembourg,2015,,Imports,Hydraulique
6231,Luxembourg,2016,,Imports,Hydraulique
6232,Luxembourg,2017,,Imports,Hydraulique
6233,Luxembourg,2018,,Imports,Hydraulique
6234,Luxembourg,2019,,Imports,Hydraulique
6235,Luxembourg,2020,,Imports,Hydraulique
6236,Luxembourg,2021,,Imports,Hydraulique
6237,Lettonie,2013,,Imports,Hydraulique
6238,Lettonie,2014,,Imports,Hydraulique
6239,Lettonie,2015,,Imports,Hydraulique
6240,Lettonie,2016,,Imports,Hydraulique
6241,Lettonie,2017,,Imports,Hydraulique
6242,Lettonie,2018,,Imports,Hydraulique
6243,Lettonie,2019,,Imports,Hydraulique
6244,Lettonie,2020,,Imports,Hydraulique
6245,Lettonie,2021,,Imports,Hydraulique
6246,Malte,2013,,Imports,Hydraulique
6247,Malte,2014,,Imports,Hydraulique
6248,Malte,2015,,Imports,Hydraulique
6249,Malte,2016,,Imports,Hydraulique
6250,Malte,2017,,Imports,Hydraulique
6251,Malte,2018,,Imports,Hydraulique
6252,Malte,2019,,Imports,Hydraulique
6253,Malte,2020,,Imports,Hydraulique
6254,Malte,2021,,Imports,Hydraulique
6255,Pays-Bas,2013,,Imports,Hydraulique
6256,Pays-Bas,2014,,Imports,Hydraulique
6257,Pays-Bas,2015,,Imports,Hydraulique
6258,Pays-Bas,2016,,Imports,Hydraulique
6259,Pays-Bas,2017,,Imports,Hydraulique
6260,Pays-Bas,2018,,Imports,Hydraulique
6261,Pays-Bas,2019,,Imports,Hydraulique
6262,Pays-Bas,2020,,Imports,Hydraulique
6263,Pays-Bas,2021,,Imports,Hydraulique
6264,Pologne,2013,,Imports,Hydraulique
6265,Pologne,2014,,Imports,Hydraulique
6266,Pologne,2015,,Imports,Hydraulique
6267,Pologne,2016,,Imports,Hydraulique
6268,Pologne,2017,,Imports,Hydraulique
6269,Pologne,2018,,Imports,Hydraulique
6270,Pologne,2019,,Imports,Hydraulique
6271,Pologne,2020,,Imports,Hydraulique
6272,Pologne,2021,,Imports,Hydraulique
6273,Portugal,2013,,Imports,Hydraulique
6274,Portugal,2014,,Imports,Hydraulique
6275,Portugal,2015,,Imports,Hydraulique
6276,Portugal,2016,,Imports,Hydraulique
6277,Portugal,2017,,Imports,Hydraulique
6278,Portugal,2018,,Imports,Hydraulique
6279,Portugal,2019,,Imports,Hydraulique
6280,Portugal,2020,,Imports,Hydraulique
6281,Portugal,2021,,Imports,Hydraulique
6282,Roumanie,2013,,Imports,Hydraulique
6283,Roumanie,2014,,Imports,Hydraulique
6284,Roumanie,2015,,Imports,Hydraulique
6285,Roumanie,2016,,Imports,Hydraulique
6286,Roumanie,2017,,Imports,Hydraulique
6287,Roumanie,2018,,Imports,Hydraulique
6288,Roumanie,2019,,Imports,Hydraulique
6289,Roumanie,2020,,Imports,Hydraulique
6290,Roumanie,2021,,Imports,Hydraulique
6291,Suède,2013,,Imports,Hydraulique
6292,Suède,2014,,Imports,Hydraulique
6293,Suède,2015,,Imports,Hydraulique
6294,Suède,2016,,Imports,Hydraulique
6295,Suède,2017,,Imports,Hydraulique
6296,Suède,2018,,Imports,Hydraulique
6297,Suède,2019,,Imports,Hydraulique
6298,Suède,2020,,Imports,Hydraulique
6299,Suède,2021,,Imports,Hydraulique
6300,Slovénie,2013,,Imports,Hydraulique
6301,Slovénie,2014,,Imports,Hydraulique
6302,Slovénie,2015,,Imports,Hydraulique
6303,Slovénie,2016,,Imports,Hydraulique
6304,Slovénie,2017,,Imports,Hydraulique
6305,Slovénie,2018,,Imports,Hydraulique
6306,Slovénie,2019,,Imports,Hydraulique
6307,Slovénie,2020,,Imports,Hydraulique
6308,Slovénie,2021,,Imports,Hydraulique
6309,Slovaquie,2013,,Imports,Hydraulique
6310,Slovaquie,2014,,Imports,Hydraulique
6311,Slovaquie,2015,,Imports,Hydraulique
6312,Slovaquie,2016,,Imports,Hydraulique
6313,Slovaquie,2017,,Imports,Hydraulique
6314,Slovaquie,2018,,Imports,Hydraulique
6315,Slovaquie,2019,,Imports,Hydraulique
6316,Slovaquie,2020,,Imports,Hydraulique
6317,Slovaquie,2021,,Imports,Hydraulique
6318,Autriche,2013,0.0,Imports,Geothermique
6319,Autriche,2014,0.0,Imports,Geothermique
6320,Autriche,2015,0.0,Imports,Geothermique
6321,Autriche,2016,0.0,Imports,Geothermique
6322,Autriche,2017,0.0,Imports,Geothermique
6323,Autriche,2018,0.0,Imports,Geothermique
6324,Autriche,2019,0.0,Imports,Geothermique
6325,Autriche,2020,0.0,Imports,Geothermique
6326,Autriche,2021,0.0,Imports,Geothermique
6327,Belgique,2013,0.0,Imports,Geothermique
6328,Belgique,2014,0.0,Imports,Geothermique
6329,Belgique,2015,0.0,Imports,Geothermique
6330,Belgique,2016,0.0,Imports,Geothermique
6331,Belgique,2017,0.0,Imports,Geothermique
6332,Belgique,2018,0.0,Imports,Geothermique
6333,Belgique,2019,0.0,Imports,Geothermique
6334,Belgique,2020,0.0,Imports,Geothermique
6335,Belgique,2021,0.0,Imports,Geothermique
6336,Bulgarie,2013,0.0,Imports,Geothermique
6337,Bulgarie,2014,0.0,Imports,Geothermique
6338,Bulgarie,2015,0.0,Imports,Geothermique
6339,Bulgarie,2016,0.0,Imports,Geothermique
6340,Bulgarie,2017,0.0,Imports,Geothermique
6341,Bulgarie,2018,0.0,Imports,Geothermique
6342,Bulgarie,2019,0.0,Imports,Geothermique
6343,Bulgarie,2020,0.0,Imports,Geothermique
6344,Bulgarie,2021,0.0,Imports,Geothermique
6345,Chypre,2013,0.0,Imports,Geothermique
6346,Chypre,2014,0.0,Imports,Geothermique
6347,Chypre,2015,0.0,Imports,Geothermique
6348,Chypre,2016,0.0,Imports,Geothermique
6349,Chypre,2017,0.0,Imports,Geothermique
6350,Chypre,2018,0.0,Imports,Geothermique
6351,Chypre,2019,0.0,Imports,Geothermique
6352,Chypre,2020,0.0,Imports,Geothermique
6353,Chypre,2021,0.0,Imports,Geothermique
6354,République tchèque,2013,0.0,Imports,Geothermique
6355,République tchèque,2014,0.0,Imports,Geothermique
6356,République tchèque,2015,0.0,Imports,Geothermique
6357,République tchèque,2016,0.0,Imports,Geothermique
6358,République tchèque,2017,0.0,Imports,Geothermique
6359,République tchèque,2018,0.0,Imports,Geothermique
6360,République tchèque,2019,0.0,Imports,Geothermique
6361,République tchèque,2020,0.0,Imports,Geothermique
6362,République tchèque,2021,0.0,Imports,Geothermique
6363,Allemagne,2013,0.0,Imports,Geothermique
6364,Allemagne,2014,0.0,Imports,Geothermique
6365,Allemagne,2015,0.0,Imports,Geothermique
6366,Allemagne,2016,0.0,Imports,Geothermique
6367,Allemagne,2017,0.0,Imports,Geothermique
6368,Allemagne,2018,0.0,Imports,Geothermique
6369,Allemagne,2019,0.0,Imports,Geothermique
6370,Allemagne,2020,0.0,Imports,Geothermique
6371,Allemagne,2021,0.0,Imports,Geothermique
6372,Danemark,2013,0.0,Imports,Geothermique
6373,Danemark,2014,0.0,Imports,Geothermique
6374,Danemark,2015,0.0,Imports,Geothermique
6375,Danemark,2016,0.0,Imports,Geothermique
6376,Danemark,2017,0.0,Imports,Geothermique
6377,Danemark,2018,0.0,Imports,Geothermique
6378,Danemark,2019,0.0,Imports,Geothermique
6379,Danemark,2020,0.0,Imports,Geothermique
6380,Danemark,2021,0.0,Imports,Geothermique
6381,Estonie,2013,0.0,Imports,Geothermique
6382,Estonie,2014,0.0,Imports,Geothermique
6383,Estonie,2015,0.0,Imports,Geothermique
6384,Estonie,2016,0.0,Imports,Geothermique
6385,Estonie,2017,0.0,Imports,Geothermique
6386,Estonie,2018,0.0,Imports,Geothermique
6387,Estonie,2019,0.0,Imports,Geothermique
6388,Estonie,2020,0.0,Imports,Geothermique
6389,Estonie,2021,0.0,Imports,Geothermique
6390,Grèce,2013,0.0,Imports,Geothermique
6391,Grèce,2014,0.0,Imports,Geothermique
6392,Grèce,2015,0.0,Imports,Geothermique
6393,Grèce,2016,0.0,Imports,Geothermique
6394,Grèce,2017,0.0,Imports,Geothermique
6395,Grèce,2018,0.0,Imports,Geothermique
6396,Grèce,2019,0.0,Imports,Geothermique
6397,Grèce,2020,0.0,Imports,Geothermique
6398,Grèce,2021,0.0,Imports,Geothermique
6399,Espagne,2013,0.0,Imports,Geothermique
6400,Espagne,2014,0.0,Imports,Geothermique
6401,Espagne,2015,0.0,Imports,Geothermique
6402,Espagne,2016,0.0,Imports,Geothermique
6403,Espagne,2017,0.0,Imports,Geothermique
6404,Espagne,2018,0.0,Imports,Geothermique
6405,Espagne,2019,0.0,Imports,Geothermique
6406,Espagne,2020,0.0,Imports,Geothermique
6407,Espagne,2021,0.0,Imports,Geothermique
6408,Finlande,2013,0.0,Imports,Geothermique
6409,Finlande,2014,0.0,Imports,Geothermique
6410,Finlande,2015,0.0,Imports,Geothermique
6411,Finlande,2016,0.0,Imports,Geothermique
6412,Finlande,2017,0.0,Imports,Geothermique
6413,Finlande,2018,0.0,Imports,Geothermique
6414,Finlande,2019,0.0,Imports,Geothermique
6415,Finlande,2020,0.0,Imports,Geothermique
6416,Finlande,2021,0.0,Imports,Geothermique
6417,France,2013,0.0,Imports,Geothermique
6418,France,2014,0.0,Imports,Geothermique
6419,France,2015,0.0,Imports,Geothermique
6420,France,2016,0.0,Imports,Geothermique
6421,France,2017,0.0,Imports,Geothermique
6422,France,2018,0.0,Imports,Geothermique
6423,France,2019,0.0,Imports,Geothermique
6424,France,2020,0.0,Imports,Geothermique
6425,France,2021,0.0,Imports,Geothermique
6426,Croatie,2013,0.0,Imports,Geothermique
6427,Croatie,2014,0.0,Imports,Geothermique
6428,Croatie,2015,0.0,Imports,Geothermique
6429,Croatie,2016,0.0,Imports,Geothermique
6430,Croatie,2017,0.0,Imports,Geothermique
6431,Croatie,2018,0.0,Imports,Geothermique
6432,Croatie,2019,0.0,Imports,Geothermique
6433,Croatie,2020,0.0,Imports,Geothermique
6434,Croatie,2021,0.0,Imports,Geothermique
6435,Hongrie,2013,0.0,Imports,Geothermique
6436,Hongrie,2014,0.0,Imports,Geothermique
6437,Hongrie,2015,0.0,Imports,Geothermique
6438,Hongrie,2016,0.0,Imports,Geothermique
6439,Hongrie,2017,0.0,Imports,Geothermique
6440,Hongrie,2018,0.0,Imports,Geothermique
6441,Hongrie,2019,0.0,Imports,Geothermique
6442,Hongrie,2020,0.0,Imports,Geothermique
6443,Hongrie,2021,0.0,Imports,Geothermique
6444,Irlande,2013,0.0,Imports,Geothermique
6445,Irlande,2014,0.0,Imports,Geothermique
6446,Irlande,2015,0.0,Imports,Geothermique
6447,Irlande,2016,0.0,Imports,Geothermique
6448,Irlande,2017,0.0,Imports,Geothermique
6449,Irlande,2018,0.0,Imports,Geothermique
6450,Irlande,2019,0.0,Imports,Geothermique
6451,Irlande,2020,0.0,Imports,Geothermique
6452,Irlande,2021,0.0,Imports,Geothermique
6453,Italie,2013,0.0,Imports,Geothermique
6454,Italie,2014,0.0,Imports,Geothermique
6455,Italie,2015,0.0,Imports,Geothermique
6456,Italie,2016,0.0,Imports,Geothermique
6457,Italie,2017,0.0,Imports,Geothermique
6458,Italie,2018,0.0,Imports,Geothermique
6459,Italie,2019,0.0,Imports,Geothermique
6460,Italie,2020,0.0,Imports,Geothermique
6461,Italie,2021,0.0,Imports,Geothermique
6462,Lituanie,2013,0.0,Imports,Geothermique
6463,Lituanie,2014,0.0,Imports,Geothermique
6464,Lituanie,2015,0.0,Imports,Geothermique
6465,Lituanie,2016,0.0,Imports,Geothermique
6466,Lituanie,2017,0.0,Imports,Geothermique
6467,Lituanie,2018,0.0,Imports,Geothermique
6468,Lituanie,2019,0.0,Imports,Geothermique
6469,Lituanie,2020,0.0,Imports,Geothermique
6470,Lituanie,2021,0.0,Imports,Geothermique
6471,Luxembourg,2013,0.0,Imports,Geothermique
6472,Luxembourg,2014,0.0,Imports,Geothermique
6473,Luxembourg,2015,0.0,Imports,Geothermique
6474,Luxembourg,2016,0.0,Imports,Geothermique
6475,Luxembourg,2017,0.0,Imports,Geothermique
6476,Luxembourg,2018,0.0,Imports,Geothermique
6477,Luxembourg,2019,0.0,Imports,Geothermique
6478,Luxembourg,2020,0.0,Imports,Geothermique
6479,Luxembourg,2021,0.0,Imports,Geothermique
6480,Lettonie,2013,0.0,Imports,Geothermique
6481,Lettonie,2014,0.0,Imports,Geothermique
6482,Lettonie,2015,0.0,Imports,Geothermique
6483,Lettonie,2016,0.0,Imports,Geothermique
6484,Lettonie,2017,0.0,Imports,Geothermique
6485,Lettonie,2018,0.0,Imports,Geothermique
